ward_no,ward_name,ac_name,area_ha,total_population,sc_population,total_households,literate_population,households_piped_water_premises,slum_households,mean_ndvi,mean_lst_c,wc_canopy_frac,wc_built_frac,cropland_frac,wc_bareother_frac,jj_n_clusters_apportioned,jj_households,jj_area_sqm,jj_area_frac,mean_annual_rainfall_mm,mean_gw_depth_m,ridge_frac,dist_to_water_m,dist_to_body_m,water_tier,water_cost_mult,geometry,Impact_Min,Impact_Max,Impact_Mean,Impact_Median,Impact_STD,Pixel_Count,Composite_Score,Rank,Percentile,Priority
78,BAZAR SITA RAM,MATIA MAHAL,44.368562615362336,57774,3449,,,,,0.0847871925421927,43.90921434672067,0.0002286584004273,0.9950418641376094,0.0,0.0047294774619632,2.7,831,22204,0.05004,839.2301509536939,6.91,0.0,93.8,538.8,W1,1.0,"POLYGON ((717172.5661946571 3171091.5562028335, 717184.1870289757 3171098.280411188, 717189.9731025995 3171101.636523777, 717193.6016436793 3171103.732937684, 717193.8048930784 3171103.847588288, 717157.8754210798 3171161.540837292, 717109.0018811987 3171240.036436133, 717107.2577615894 3171242.842254475, 717106.7536785427 3171243.653312801, 717113.8216640474 3171243.2858495326, 717125.1461555775 3171243.851250507, 717126.7387118728 3171243.9363052957, 717138.0011620311 3171240.476007568, 717144.2745103164 3171238.663567507, 717154.2785234408 3171236.610091744, 717158.5983766047 3171235.714797808, 717174.6188811568 3171231.988261405, 717177.2711622082 3171227.680436112, 717183.5367755163 3171226.810261923, 717211.1281726825 3171224.0751290903, 717216.6822170272 3171253.0377772017, 717222.4661708447 3171252.8238789807, 717222.3960463321 3171253.9645291124, 717224.4806928345 3171254.9346223082, 717227.6270702472 3171256.135124325, 717229.7929831702 3171257.993686101, 717229.0804753093 3171295.2325539496, 717230.4834828277 3171300.2477858556, 717232.8819182115 3171300.6471994286, 717233.1654420675 3171303.280080933, 717235.1431952311 3171303.1616673, 717237.4410171087 3171302.6611671518, 717237.3037754706 3171304.2551330645, 717237.3965936115 3171307.1505525615, 717235.9606794488 3171309.6849155235, 717235.7295937467 3171313.6940887724, 717235.7383416654 3171316.3772918805, 717235.9032678017 3171320.1277479073, 717235.6854267524 3171327.629554916, 717239.5090076182 3171335.007004972, 717239.5381322344 3171337.6462396625, 717239.5832627809 3171341.527509975, 717241.4051647868 3171350.309013953, 717242.3154128024 3171350.2705187327, 717242.0700520666 3171363.980503133, 717243.4285748191 3171364.0279590464, 717243.4986191036 3171364.993826774, 717243.5668070569 3171366.0594424605, 717243.1974030058 3171370.1436505173, 717243.9375697358 3171377.1422004364, 717247.1271426552 3171378.121775705, 717248.2531691329 3171383.830334613, 717265.6916383842 3171382.203584438, 717266.9099063472 3171381.9047374763, 717269.7117609868 3171381.6464517755, 717275.3428183731 3171381.7623473937, 717285.5332318434 3171381.774633316, 717287.5673627615 3171381.7792353975, 717291.4017336452 3171381.2186525306, 717292.7943291671 3171381.0117487684, 717300.345548339 3171379.899486875, 717305.9334693435 3171378.129812709, 717323.7268049443 3171376.354536386, 717323.1280473855 3171370.1679575834, 717322.1955039268 3171367.201467629, 717322.4106537402 3171363.5246053105, 717320.9997755205 3171358.4094290254, 717320.9766358489 3171358.076389722, 717320.1539637194 3171358.138683054, 717320.111240104 3171356.2309321803, 717320.1124780765 3171356.164433523, 717322.090018093 3171356.057118214, 717323.960016412 3171355.94780115, 717333.4075678017 3171355.414123555, 717333.8190072039 3171355.377435785, 717339.2473764075 3171354.8243704773, 717345.1651137284 3171353.7260713773, 717351.7117232383 3171352.994266749, 717353.7999017265 3171352.7227124344, 717356.3290559306 3171352.4039344923, 717360.9461828673 3171351.8246871433, 717361.696705562 3171351.9606183683, 717362.7299221058 3171352.14616125, 717363.546533251 3171351.884192833, 717363.9056591572 3171352.556097067, 717366.9558344671 3171350.5174580943, 717376.4298416217 3171345.93756884, 717376.6541593741 3171346.49609366, 717384.2299261454 3171365.074773637, 717389.7945325123 3171378.737746838, 717393.910056934 3171386.1872156532, 717397.5056747939 3171391.6202647444, 717398.5804901507 3171393.2478902834, 717399.6842218649 3171394.898228391, 717403.7418812471 3171400.7279283204, 717404.3918019759 3171399.963945398, 717431.5684131358 3171368.5507581006, 717432.8079511058 3171367.110367314, 717438.7747985197 3171360.2256370257, 717443.8086940087 3171354.598531489, 717447.7266377782 3171350.6025975514, 717471.8716179363 3171326.018020303, 717475.1115602832 3171322.7190290713, 717475.430604396 3171322.3923638607, 717475.6697842547 3171322.1529065142, 717482.1357688386 3171315.7764068977, 717483.0323846517 3171314.895067007, 717485.5529339908 3171312.41419804, 717488.3326308719 3171309.672070499, 717494.499756611 3171303.5893568196, 717500.6588353866 3171297.9388875756, 717503.8925985387 3171294.9723969437, 717516.8622253013 3171281.7766506206, 717517.6398750548 3171280.9817920453, 717523.813090256 3171275.098770441, 717528.1136142012 3171271.043466472, 717532.2153045613 3171267.1618502396, 717535.2408839511 3171264.3467052844, 717538.8935440545 3171260.944550213, 717540.3569357669 3171259.563775296, 717544.3658943326 3171255.9354349314, 717548.533966333 3171252.1659303214, 717550.5433361549 3171250.3518523416, 717551.179780171 3171249.7871905398, 717551.4085667987 3171249.580801739, 717558.7698823983 3171242.921675419, 717564.2709598631 3171237.946364467, 717570.289102654 3171232.5150396754, 717574.2581469655 3171228.9303121776, 717578.2785557054 3171225.2134995414, 717585.3638833973 3171218.6712005986, 717585.473698845 3171218.55129071, 717594.0733202824 3171209.9972179253, 717594.3422479744 3171209.7361431904, 717596.0562665227 3171208.027436633, 717604.4165117464 3171199.723908895, 717609.6380305599 3171194.532753036, 717609.6779636194 3171194.4891495127, 717610.7940235082 3171193.3790821317, 717613.9028124822 3171190.2994184913, 717614.4481070873 3171189.378277539, 717615.1242173281 3171188.260009616, 717615.5280934726 3171187.5801459337, 717615.8510704612 3171187.0429048673, 717615.9016066361 3171186.9551511304, 717617.122805541 3171184.92682555, 717617.5468550607 3171184.2140770555, 717618.182826136 3171183.1504958994, 717618.8592171727 3171180.967884185, 717619.4831462771 3171178.451685436, 717620.0857364003 3171174.981609445, 717620.5157183965 3171171.852011987, 717620.5377509798 3171171.7193790465, 717621.3268658337 3171166.1129947426, 717624.0707167631 3171157.427610066, 717624.4449912154 3171156.2371941283, 717632.7358047066 3171151.1365230354, 717639.4615530929 3171152.869516194, 717641.2817398453 3171153.3358409368, 717644.7371819792 3171154.220695765, 717646.0414756286 3171154.5554468622, 717647.6070542476 3171155.039199921, 717649.9021666322 3171155.7361196303, 717653.4516553363 3171156.822296003, 717653.8115338557 3171156.9287882145, 717655.5327127009 3171157.4597912426, 717662.2908075035 3171160.08035907, 717672.602788598 3171164.0754568987, 717686.9735244102 3171169.6429874, 717696.1592468639 3171173.195801422, 717698.7905442626 3171174.2205225793, 717707.7917430744 3171177.7033835407, 717712.4816426667 3171179.520412375, 717715.2392076766 3171180.591840134, 717716.8110435231 3171181.264198309, 717731.306625422 3171187.4771599243, 717734.3240234473 3171188.7751781084, 717746.5783326818 3171194.026139417, 717746.6752726116 3171194.072295452, 717756.3673411439 3171198.266562185, 717756.726390746 3171198.417390213, 717757.9196192417 3171198.9385614786, 717763.255651463 3171201.244404543, 717770.3278546358 3171204.3254644317, 717775.470623101 3171206.505751526, 717785.4364192437 3171210.705150336, 717797.6532334192 3171215.8667736696, 717798.4973934205 3171216.226219228, 717804.2511193578 3171218.684005858, 717804.2802425723 3171218.695636195, 717808.607756376 3171220.539206151, 717816.224328789 3171223.7967571104, 717842.7796935283 3171234.6696800967, 717857.8045389575 3171240.8150770953, 717859.173118437 3171241.372792761, 717860.7744758349 3171242.034635608, 717864.4335899572 3171243.5331443218, 717870.189152245 3171245.8912170404, 717878.3810674872 3171249.2371578068, 717883.3213855996 3171251.2584993555, 717886.4562793081 3171252.5476655466, 717904.5383800174 3171259.9475837466, 717906.3631471423 3171260.6912123626, 717916.5543404006 3171264.861677043, 717919.5438192659 3171266.0816162988, 717921.2310911373 3171266.855941733, 717939.1027211605 3171275.050251933, 717947.7718429719 3171279.0260255104, 717949.0518040172 3171279.615358947, 717951.2522669645 3171280.6653581862, 717959.1617019289 3171284.471739576, 717969.5719767422 3171289.4778691754, 717971.5009674287 3171290.4008467123, 717974.5736646757 3171291.8773559076, 717981.7208739482 3171295.126258483, 717985.9214466773 3171296.956441461, 717987.0204085648 3171297.287398548, 717990.268203902 3171298.2904407727, 717990.6474219679 3171298.4083921066, 717990.6973398076 3171298.353889241, 717990.7372740775 3171298.310286949, 717990.7572412144 3171298.2884858022, 717991.1156642938 3171298.472570845, 717996.0412607223 3171299.1854222957, 718000.5516369089 3171299.61334684, 718002.172276891 3171299.765568381, 718005.247561452 3171300.0558252214, 718016.6365766583 3171301.3550442243, 718021.3990737395 3171301.898555521, 718038.8674790245 3171303.400033776, 718052.9377638473 3171304.616324793, 718056.0136680197 3171304.8733457383, 718060.0757670531 3171305.215311117, 718063.2785598936 3171305.4857912213, 718094.8188962094 3171308.1150096525, 718094.9362154605 3171308.1172014675, 718102.5917552682 3171308.759143998, 718118.3105517761 3171310.205880434, 718119.0038623092 3171310.2631826657, 718127.8590236217 3171311.0827745986, 718143.6988637933 3171312.332241159, 718148.0835880414 3171312.6802663184, 718160.8179874616 3171313.683245939, 718169.2754120714 3171314.329131473, 718173.2601234098 3171314.6253423337, 718178.7292211761 3171315.0379933584, 718181.31712095 3171315.2415789776, 718186.5407676382 3171315.70508132, 718191.37355715 3171316.1501935706, 718192.7501937364 3171316.2757072505, 718192.9357420311 3171316.290262337, 718193.076636524 3171314.507886022, 718193.2459918793 3171312.2492999323, 718193.4402864861 3171309.702917541, 718193.7538509245 3171305.48462484, 718194.1225535057 3171301.4558420284, 718195.1303549561 3171290.4430968845, 718195.2373624239 3171288.9040016024, 718196.1646782967 3171275.3951734533, 718196.9608764622 3171263.668904439, 718197.4177821481 3171257.0141474423, 718197.4718038496 3171256.216891964, 718197.4720110036 3171256.2058088197, 718198.3201600491 3171243.793115999, 718198.6297492733 3171239.2643127893, 718198.8167538503 3171236.584750112, 718198.8842810385 3171235.5881807837, 718200.7325774272 3171231.4096609727, 718201.5206381828 3171230.060687628, 718202.0778280171 3171229.0289225653, 718202.6335678457 3171228.0747395377, 718203.6660459714 3171226.7303347494, 718204.3010754953 3171226.243288503, 718205.0155614576 3171225.691205334, 718206.9991112687 3171224.74153621, 718210.096167231 3171223.868115819, 718212.7990489561 3171223.153633564, 718219.4631448415 3171222.424500299, 718221.6183656892 3171222.231959702, 718225.3118407491 3171221.890781768, 718227.1633631471 3171221.725826185, 718228.6889401579 3171221.7321701744, 718240.3556319461 3171221.7839601263, 718243.1621619292 3171221.80316562, 718245.8906856809 3171221.809826457, 718247.2789748874 3171221.835780343, 718248.7943610039 3171221.8641104773, 718255.1687594687 3171221.9832819765, 718259.089210135 3171222.056577835, 718261.2596342189 3171222.097156159, 718264.8770077322 3171222.1647875984, 718268.7583518018 3171222.237355552, 718286.6773954144 3171223.182183823, 718293.5651922242 3171223.5659775627, 718294.5422390528 3171223.617508378, 718299.1576997085 3171224.1805557585, 718300.2807750327 3171224.268078776, 718300.3065458776 3171223.935949958, 718300.5617673695 3171220.747659567, 718300.6133090726 3171220.0834019347, 718300.8342265743 3171217.160558662, 718301.323043941 3171210.8944437793, 718301.6997669988 3171208.0077750864, 718301.9625577154 3171205.983763781, 718301.9625577154 3171205.983763781, 718302.5945748622 3171200.9509863653, 718303.145513142 3171196.593001286, 718303.7438485178 3171191.7924215836, 718304.0186961369 3171189.646678512, 718304.145928753 3171188.595790455, 718304.5482163737 3171185.3880761913, 718305.7877262197 3171175.588151573, 718306.4209888605 3171170.488875467, 718306.4315945955 3171170.4447256965, 718308.1212066694 3171156.972326198, 718308.1428326683 3171156.861860362, 718309.4070809705 3171146.785223058, 718309.9802701208 3171142.2835230133, 718310.2312133384 3171140.3701605406, 718311.0553462609 3171133.9550980767, 718312.3595336812 3171123.8348597796, 718313.5165208079 3171114.7873102236, 718313.7098762146 3171113.3385258997, 718313.7100834679 3171113.3274427513, 718314.7071917111 3171105.507563152, 718315.2448353639 3171101.3378093033, 718315.3585618032 3171100.486235195, 718315.3797734135 3171100.397935665, 718315.4296577749 3171099.8223432954, 718315.4306940441 3171099.7669275575, 718315.5658035094 3171098.2948800167, 718316.3496531392 3171089.8501393306, 718316.6001114389 3171086.9167617783, 718317.5092587665 3171076.4787001084, 718317.884428462 3171072.1063417117, 718318.1949628836 3171068.575388392, 718318.3338032363 3171066.9038442494, 718318.6572234065 3171063.206826568, 718319.0307354289 3171058.9231334063, 718319.0562994485 3171058.602087792, 718319.1824615165 3171057.0855248994, 718319.7582061598 3171050.355381486, 718319.0373622153 3171043.401425658, 718318.4740907695 3171037.9582516146, 718317.887291034 3171032.2042010915, 718317.6056546113 3171029.48261416, 718317.4474587534 3171028.0050820163, 718317.2669787778 3171026.150174429, 718316.7542833063 3171021.140340344, 718316.3750123895 3171017.363660738, 718315.4753396027 3171008.4661330166, 718315.3941506662 3171007.577653112, 718314.9957028712 3171003.257351049, 718314.6997281321 3171000.7794107716, 718313.7685140378 3170993.045431043, 718313.4550572376 3170990.4562937664, 718313.417937789 3170986.164922478, 718313.3875593551 3170983.082162566, 718313.379574698 3170981.9400500916, 718313.5042121854 3170979.458887962, 718313.5503295148 3170978.5617016023, 718313.5825250995 3170977.8859953424, 718313.6446366012 3170976.6564974277, 718313.7970563129 3170975.827820934, 718314.3341521771 3170972.7334981663, 718314.410880174 3170972.291452058, 718314.3191212465 3170971.968212656, 718315.0816463468 3170970.940291102, 718315.1629701868 3170970.77550646, 718315.2648840442 3170970.5556717254, 718315.3158409747 3170970.4457543585, 718315.783194067 3170969.512096612, 718316.9992853717 3170966.7187330374, 718317.1113906859 3170966.476914844, 718319.1953473574 3170963.821737028, 718323.4824154777 3170957.8927372545, 718324.7934493939 3170956.2985480013, 718331.0572178003 3170948.7434611316, 718334.5192047122 3170944.5729590105, 718338.4543533326 3170939.158472693, 718338.9864170899 3170938.4255922036, 718344.6583706617 3170930.615529423, 718345.7025313244 3170929.1715695583, 718347.1179733207 3170927.224550202, 718356.9827899216 3170910.1576319854, 718357.2454890911 3170909.7079770705, 718358.9537596311 3170906.746429229, 718360.4294915608 3170904.1907524164, 718362.130439373 3170900.574933591, 718363.5158652693 3170897.618435274, 718364.1371340895 3170896.299611808, 718364.7991691759 3170894.8928546156, 718365.2328449083 3170894.1913960185, 718364.9318318333 3170894.0748960185, 718364.795990741 3170894.016920305, 718362.4769141203 3170889.893522942, 718362.3158877023 3170889.6133357678, 718361.3456863845 3170886.5795203415, 718360.7161928049 3170883.10859613, 718360.4669993041 3170880.221309649, 718360.3874701266 3170879.2441642503, 718360.4349022317 3170876.185032986, 718360.458532056 3170874.9215542963, 718360.5552964509 3170869.2246342204, 718360.5946794052 3170867.118836423, 718360.6122980874 3170866.1767689884, 718360.7310009849 3170861.92157223, 718360.7467541391 3170861.079253117, 718360.8627623338 3170856.9681372824, 718360.8868415196 3170856.2035830477, 718360.891194359 3170855.970836978, 718360.8945108079 3170855.7935066395, 718361.1615918389 3170846.2193140658, 718360.5651832696 3170833.657650657, 718361.1250977205 3170832.481810752, 718358.3379758018 3170819.3913485883, 718350.967688816 3170802.9555934435, 718350.9678960806 3170802.944510299, 718340.0599472875 3170774.3244949775, 718331.4848354604 3170747.52203939, 718325.7473283636 3170729.542483053, 718315.7043862907 3170700.6836766517, 718315.411505925 3170698.039490669, 718314.6802555275 3170691.639696921, 718313.1856881556 3170678.4625518485, 718303.6331833272 3170655.2783982093, 718294.5098486597 3170646.8036601366, 718287.172436687 3170641.6773337703, 718282.7140956399 3170639.49854362, 718271.1838423358 3170633.16297327, 718267.4419228194 3170630.8534502955, 718267.5203474392 3170630.843829238, 718266.6603297363 3170630.2844897853, 718264.6783416341 3170628.528954936, 718263.4153471577 3170627.551863781, 718261.2396789053 3170625.692926202, 718259.461767143 3170624.0077290297, 718258.7155125081 3170623.1179063437, 718258.0169007223 3170622.2954963055, 718257.5481360424 3170621.2112942664, 718257.1708877106 3170619.9403236555, 718256.612848443 3170615.783351007, 718255.9840488019 3170611.2259234493, 718255.5944995361 3170606.950143167, 718254.8957673588 3170601.947928251, 718254.852474595 3170601.6477697743, 718254.7494420083 3170600.8808402526, 718253.9510342967 3170592.838921649, 718253.5522019179 3170589.5829730746, 718252.3880919234 3170589.5944757275, 718246.0560610063 3170590.3298255163, 718243.7530300292 3170590.5750433896, 718239.8621549923 3170591.00123815, 718239.8527920649 3170590.978889139, 718235.711687223 3170591.710844737, 718234.2985902868 3170591.9616099126, 718234.003987604 3170588.8850025847, 718232.8194947478 3170588.9404742788, 718227.338041039 3170589.1706414437, 718227.3372125168 3170589.214973992, 718222.937758148 3170590.1638460085, 718222.9544128029 3170590.319375366, 718223.2196444216 3170592.8743439214, 718223.2529537076 3170593.185402641, 718223.4369832401 3170594.851893049, 718223.5279623398 3170595.740553942, 718224.2447322782 3170602.395067113, 718220.1599753359 3170602.728948605, 718216.6728707502 3170603.007478362, 718211.7745356121 3170603.437028706, 718211.5126158476 3170600.704730332, 718211.0972390524 3170596.239991179, 718211.1258637832 3170595.231608473, 718211.0582090153 3170594.6649068273, 718209.7757378459 3170594.7296368396, 718208.2276251876 3170594.8780989447, 718204.9275715027 3170595.6146950903, 718205.1972421494 3170598.979097373, 718205.3736109659 3170601.0556633957, 718203.2796327865 3170601.1052294546, 718203.3286828118 3170600.573969736, 718192.3854644301 3170599.9814356472, 718189.1747705397 3170599.599918275, 718188.876603783 3170598.8071694793, 718187.7856112735 3170597.5228651175, 718185.0996914854 3170596.275281207, 718181.1248807444 3170595.436008286, 718180.7448122379 3170595.3623847263, 718178.299431117 3170594.8510392006, 718178.6409236306 3170593.8485024734, 718178.9954945717 3170582.7237751903, 718179.937125178 3170581.532885771, 718168.5686616992 3170580.666341869, 718163.6496232657 3170577.4922501743, 718158.0854735154 3170571.6784887137, 718158.0469858072 3170571.644508651, 718158.0370015192 3170571.655409118, 718152.7638758374 3170575.3929965342, 718144.5706720818 3170593.0345688737, 718144.6378702091 3170593.102346263, 718143.0482332311 3170596.520706678, 718140.8980756644 3170601.1481660563, 718138.6868405349 3170609.045150157, 718138.6094511889 3170608.999356413, 718135.9789729052 3170618.396341028, 718115.7763107842 3170672.633512558, 718116.3610757644 3170672.7442188947, 718116.4488629724 3170672.756945752, 718110.496386792 3170690.351695491, 718108.8365612305 3170694.9107091255, 718102.8893931693 3170711.1751205544, 718101.0548742425 3170716.185438862, 718099.3131120062 3170720.9424889395, 718096.3682537411 3170731.464481156, 718095.379998886 3170736.7234340995, 718094.970236779 3170737.192521359, 718095.3428010016 3170737.1440453078, 718095.3425939848 3170737.155128441, 718095.440571827 3170737.1458715242, 718093.9657399935 3170760.6005906505, 718049.9365160496 3170792.9394793278, 718019.6672145488 3170820.113900947, 717988.7031124157 3170845.7454132754, 717979.638246577 3170854.5677256626, 717979.5885340219 3170854.611145529, 717964.8654629814 3170868.948938882, 717898.7659374499 3170918.9370437, 717897.3236697428 3170920.2294783355, 717866.2792209402 3170948.0993466577, 717862.0899939727 3170952.4670560057, 717844.8143796672 3170970.4825769565, 717833.7829968629 3170981.973518705, 717803.5018693648 3171009.8355986117, 717789.8785827727 3171022.3869211404, 717781.5695926488 3171030.0260724556, 717743.5230953268 3171068.9080246007, 717716.4376417343 3171089.057929577, 717695.7492197559 3171104.4489043513, 717686.0299541967 3171111.6737733157, 717659.7639460498 3171132.4710317357, 717659.6759554935 3171132.4693912384, 717591.4257936691 3171130.609524778, 717588.433434029 3171125.3428783426, 717587.9220157752 3171124.4463892127, 717584.219532437 3171117.9247687403, 717583.709972538 3171116.9285317888, 717581.2460311644 3171112.1706497017, 717578.0268000705 3171105.957386451, 717573.2880372783 3171096.788846738, 717572.9010291276 3171096.038807606, 717569.5120031582 3171089.489774256, 717569.0307381378 3171088.5495003173, 717568.6624567457 3171087.8441582313, 717562.7247818087 3171076.3582798433, 717562.6115913095 3171076.134431208, 717562.5169216609 3171075.96636254, 717561.9131012098 3171074.7798919245, 717559.4482449138 3171069.545259643, 717555.4313501898 3171060.999965028, 717553.0984059596 3171056.0338799125, 717550.7275915551 3171051.0005679987, 717549.0061780976 3171047.3319671582, 717546.6638641742 3171042.3435353474, 717541.3298248424 3171031.0019636946, 717540.8878685152 3171030.051336857, 717540.5206158656 3171029.2905803598, 717539.5237178684 3171027.154395333, 717537.0684100599 3171021.9310346358, 717531.932023164 3171011.0033694785, 717530.0410155415 3171006.9879168924, 717529.6929019922 3171006.249691401, 717527.4727130086 3171001.529627554, 717523.0418995386 3170992.1007668204, 717522.5244096802 3170991.004603196, 717521.1323640432 3170988.0295362803, 717520.5485007969 3170986.821266567, 717519.6543909285 3170984.941999087, 717519.192877098 3170983.9910090407, 717517.8372526848 3170981.1607517223, 717512.9701083561 3170971.0031148265, 717512.6030582029 3170970.231276384, 717508.1880559563 3170961.002283463, 717505.890872099 3170956.214269274, 717503.894303165 3170953.1392475627, 717499.4583120386 3170947.136172943, 717489.5114776316 3170935.076746671, 717480.693876115 3170925.3998867823, 717468.7132583956 3170912.2604244445, 717466.7562091885 3170910.7383204205, 717440.7934282752 3170883.7458643834, 717430.4591372296 3170873.054064883, 717425.3779513469 3170868.081182794, 717425.0898029808 3170867.7986430954, 717420.3635486149 3170863.1982425135, 717420.0945411164 3170862.9382332945, 717409.268475584 3170852.3925155546, 717404.3324813029 3170847.4999564085, 717404.1019617924 3170847.2739251214, 717398.6762119307 3170841.8955106754, 717390.482822423 3170832.829049622, 717388.2198324186 3170834.605174862, 717384.8553479804 3170836.183401186, 717380.7639891766 3170837.4044000204, 717377.09164485 3170837.657550029, 717376.2011160596 3170837.685318186, 717373.4612973661 3170837.7562658032, 717367.0051706531 3170836.239115718, 717364.371501587 3170835.3363904506, 717362.7821101962 3170834.552889096, 717361.6041763667 3170833.7327000536, 717359.9095546186 3170831.7720239214, 717358.0773560517 3170829.3209613627, 717354.9473887857 3170824.606177254, 717354.4446833649 3170823.7652981603, 717352.8317020789 3170821.096578647, 717349.2956820987 3170815.0770651083, 717348.6229732952 3170813.9115003147, 717346.4867096395 3170817.2865123143, 717339.8564368869 3170827.751122624, 717337.9217001473 3170830.8083658167, 717336.0574661293 3170833.7560521807, 717322.6052228058 3170855.003238271, 717318.7158009029 3170861.1395319793, 717267.6988590112 3170941.701245336, 717267.2251152147 3170942.4574282328, 717261.8233498903 3170950.5058080284, 717257.588704781 3170956.8019976784, 717256.2606247788 3170958.7951072883, 717252.6496798468 3170964.1605145214, 717252.5691964844 3170964.2809732175, 717217.6640685041 3171016.2944607832, 717181.2706289901 3171070.5199056063, 717170.0447501506 3171087.251916157, 717168.7069217295 3171089.2448523366, 717172.5661946571 3171091.5562028335))",0.0,86.77421569824219,81.20039548022599,82.07909393310547,6.3604304872758295,4425,88.51791723012427,1,100.0,VERY HIGH
